Player,Versus,BasedOnMinutes,scouting_period,Per90_% of Aerials Won,Per90_% of Dribblers Tackled,Per90_Aerials Lost,Per90_Aerials Won,Per90_Assists,Per90_Average Shot Distance,Per90_Ball Recoveries,Per90_Blocks,Per90_Carries,Per90_Carries into Final Third,Per90_Carries into Penalty Area,Per90_Challenges Lost,Per90_Clearances,Per90_Corner Kicks,Per90_Crosses,Per90_Crosses into Penalty Area,Per90_Dead-ball Passes,Per90_Dispossessed,Per90_Dribblers Tackled,Per90_Dribbles Challenged,Per90_Errors,Per90_Fouls Committed,Per90_Fouls Drawn,Per90_GCA (Dead-ball Pass),Per90_GCA (Defensive Action),Per90_GCA (Fouls Drawn),Per90_GCA (Live-ball Pass),Per90_GCA (Shot),Per90_GCA (Take-On),Per90_Goal-Creating Actions,Per90_Goals,Per90_Goals + Assists,Per90_Goals - xG,Per90_Goals/Shot,Per90_Goals/Shot on Target,Per90_Inswinging Corner Kicks,Per90_Interceptions,Per90_Key Passes,Per90_Live-ball Passes,Per90_Miscontrols,Per90_Non-Penalty Goals,Per90_Non-Penalty Goals - npxG,Per90_Offsides,Per90_Outswinging Corner Kicks,Per90_Own Goals,Per90_Pass Completion %,Per90_Pass Completion % (Long),Per90_Pass Completion % (Medium),Per90_Pass Completion % (Short),Per90_Passes Attempted,Per90_Passes Attempted (Long),Per90_Passes Attempted (Medium),Per90_Passes Attempted (Short),Per90_Passes Blocked,Per90_Passes Completed,Per90_Passes Completed (Long),Per90_Passes Completed (Medium),Per90_Passes Completed (Short),Per90_Passes Offside,Per90_Passes Received,Per90_Passes from Free Kicks,Per90_Passes into Final Third,Per90_Passes into Penalty Area,Per90_Penalty Kicks Attempted,Per90_Penalty Kicks Conceded,Per90_Penalty Kicks Made,Per90_Penalty Kicks Won,Per90_Progressive Carries,Per90_Progressive Carrying Distance,Per90_Progressive Passes,Per90_Progressive Passes Rec,Per90_Progressive Passing Distance,Per90_Red Cards,Per90_SCA (Dead-ball Pass),Per90_SCA (Defensive Action),Per90_SCA (Fouls Drawn),Per90_SCA (Live-ball Pass),Per90_SCA (Shot),Per90_SCA (Take-On),Per90_Second Yellow Card,Per90_Shot-Creating Actions,Per90_Shots Blocked,Per90_Shots Total,Per90_Shots from Free Kicks,Per90_Shots on Target,Per90_Shots on Target %,Per90_Straight Corner Kicks,Per90_Successful Take-On %,Per90_Successful Take-Ons,Per90_Switches,Per90_Tackled During Take-On Percentage,Per90_Tackles,Per90_Tackles (Att 3rd),Per90_Tackles (Def 3rd),Per90_Tackles (Mid 3rd),Per90_Tackles Won,Per90_Take-Ons Attempted,Per90_Through Balls,Per90_Throw-ins Taken,Per90_Times Tackled During Take-On,Per90_Tkl+Int,Per90_Total Carrying Distance,Per90_Total Passing Distance,Per90_Touches,Per90_Touches (Att 3rd),Per90_Touches (Att Pen),Per90_Touches (Def 3rd),Per90_Touches (Def Pen),Per90_Touches (Live-Ball),Per90_Touches (Mid 3rd),Per90_Yellow Cards,Per90_npxG + xAG,Per90_npxG/Shot,Per90_npxG: Non-Penalty xG,Per90_xA: Expected Assists,Per90_xAG: Exp. Assisted Goals,Per90_xG: Expected Goals
Alex Scott,Midfielders,1014,2023-2024 Premier League,38.9,42.9,1.95,1.24,0.09,22.8,5.59,1.24,29.29,1.86,0.89,1.42,1.6,2.31,3.2,0.18,3.82,0.98,1.07,2.49,0.18,1.78,2.22,0.0,0.0,0.0,0.18,0.0,0.09,0.27,0.09,0.18,0.03,0.07,0.33,1.95,1.07,1.95,38.08,1.51,0.09,0.03,0.09,0.09,0.0,76.2,41.7,85.7,81.9,42.07,5.33,14.29,20.15,0.89,32.04,2.22,12.25,16.51,0.18,32.04,0.89,1.95,1.33,0.0,0.0,0.0,0.0,2.13,100.21,4.44,3.11,140.5,0.0,0.44,0.09,0.18,2.84,0.18,0.18,0.0,3.91,0.36,1.33,0.18,0.27,20.0,0.0,35.1,1.15,0.36,54.1,2.13,0.53,0.71,0.89,1.33,3.28,0.18,0.36,1.78,3.2,192.25,508.85,54.32,19.26,2.57,10.65,2.93,54.32,26.18,0.27,0.21,0.05,0.06,0.1,0.15,0.06
Alex Scott,Midfielders,2750,2021-2022 Championship,46.7,42.5,1.05,0.92,0.07,15.1,6.19,2.19,25.59,0.82,0.46,1.51,1.37,2.16,3.8,0.2,5.33,0.65,1.11,2.62,0.03,1.15,2.36,0.0,0.0,0.0,0.16,0.03,0.0,0.2,0.13,0.2,0.01,0.17,0.5,1.08,1.54,1.05,29.85,2.06,0.13,0.01,0.13,0.49,0.0,70.4,42.6,79.2,84.5,35.38,7.53,12.14,13.06,1.16,24.91,3.21,9.62,11.03,0.2,24.81,1.77,2.09,0.62,0.0,0.0,0.0,0.0,1.34,56.06,2.52,2.59,136.08,0.0,0.62,0.03,0.2,1.41,0.1,0.07,0.0,2.42,0.59,0.79,0.0,0.26,33.3,0.03,41.4,0.95,0.49,58.6,2.03,0.16,1.08,0.79,0.88,2.29,0.03,1.24,1.34,3.57,137.26,449.44,49.39,15.19,1.41,11.39,2.62,49.39,23.4,0.36,0.27,0.16,0.12,0.13,0.14,0.12
Alex Scott,Midfielders,3381,2022-2023 Championship,37.6,40.3,2.08,1.25,0.13,23.4,6.28,1.41,27.15,1.57,0.53,1.22,1.06,1.2,2.5,0.27,3.78,1.2,0.83,2.05,0.03,1.33,2.56,0.03,0.0,0.0,0.16,0.0,0.0,0.19,0.03,0.16,-0.03,0.03,0.1,0.8,0.98,1.04,36.76,1.7,0.03,-0.03,0.11,0.0,0.0,75.7,54.0,79.2,84.3,40.73,5.72,14.11,17.49,0.945,30.83,3.09,11.18,14.75,0.19,30.93,1.2,2.45,0.96,0.0,0.03,0.0,0.0,2.34,77.38,3.43,2.48,127.48,0.0,0.32,0.03,0.24,1.54,0.03,0.16,0.0,2.32,0.19,0.93,0.16,0.27,28.6,0.0,40.0,1.22,0.37,40.0,2.05,0.32,0.85,0.88,1.2,3.06,0.27,0.53,1.22,3.03,177.9,505.79,52.44,17.36,1.46,9.16,1.73,52.44,27.13,0.27,0.15,0.06,0.06,0.1,0.09,0.06
Alexis Mac Allister,Midfielders,409,2023-2024 Europa League,25.0,50.0,0.66,0.22,0.44,22.8,6.82,2.86,54.35,0.66,0.0,1.32,1.1,0.22,0.44,0.0,3.52,1.1,1.32,2.64,0.22,1.32,2.64,0.0,0.0,0.22,0.44,0.0,0.22,0.88,0.22,0.66,0.0,0.0,,0.0,1.76,1.54,62.49,1.32,0.0,-0.04,0.22,0.22,0.0,85.4,48.1,86.0,95.2,66.23,5.94,28.39,27.51,1.76,56.55,2.86,24.43,26.19,0.22,55.23,2.64,5.28,0.66,0.22,0.0,0.22,0.22,0.88,75.04,5.28,1.98,240.07,0.0,0.22,0.0,0.22,1.76,0.44,0.22,0.0,2.86,0.22,0.88,0.0,0.0,0.0,0.0,25.0,0.44,0.22,50.0,1.76,0.22,0.66,0.88,0.88,1.76,0.44,0.44,0.88,3.52,207.29,912.1,78.34,11.0,1.1,17.82,1.98,78.12,50.17,0.0,0.18,0.05,0.04,0.15,0.13,0.22
Alexis Mac Allister,Midfielders,443,2024 Copa América,71.4,60.0,0.41,1.02,0.41,12.3,7.11,1.63,28.65,1.02,0.2,1.22,0.61,0.0,0.0,0.0,0.61,0.81,1.83,3.05,0.0,1.42,1.63,0.0,0.0,0.0,0.41,0.0,0.0,0.41,0.0,0.41,-0.16,0.0,0.0,0.0,0.81,1.02,42.05,1.02,0.0,-0.16,0.0,0.0,0.0,91.0,75.0,90.2,95.1,42.66,3.25,16.66,20.93,0.815,38.8,2.44,15.03,19.91,0.0,37.58,0.41,3.25,0.2,0.0,0.0,0.0,0.0,0.41,45.1,4.27,1.63,175.73,0.0,0.0,0.2,0.41,1.63,0.2,0.2,0.0,2.64,0.41,1.22,0.0,0.41,33.3,0.0,27.3,0.61,0.2,63.6,2.64,0.61,0.81,1.22,1.42,2.23,0.2,0.0,1.42,3.45,88.78,622.89,54.65,10.56,2.44,11.78,1.83,54.65,32.71,0.2,0.28,0.14,0.16,0.12,0.12,0.16
Alexis Mac Allister,Midfielders,449,2024-2025 Champions League,16.7,30.0,1.0,0.2,0.0,14.8,4.61,1.8,29.06,1.6,0.2,1.4,1.2,0.8,1.0,0.0,2.0,0.4,0.6,2.0,0.0,1.2,1.2,0.0,0.0,0.0,0.4,0.0,0.0,0.4,0.4,0.4,0.14,0.33,0.67,0.4,0.8,2.0,48.11,0.6,0.4,0.14,0.0,0.2,0.0,86.5,68.2,88.0,91.2,50.31,4.41,16.64,27.26,0.8,43.5,3.01,14.63,24.86,0.2,42.49,1.2,4.61,2.41,0.0,0.0,0.0,0.0,0.6,50.51,7.02,1.8,222.9,0.0,0.4,0.2,0.0,3.21,0.2,0.0,0.0,4.01,0.8,1.2,0.0,0.6,50.0,0.0,33.3,0.4,0.4,50.0,1.8,0.4,1.0,0.4,1.0,1.2,1.0,0.0,0.6,2.61,109.24,673.9,58.33,15.63,1.4,9.82,2.81,58.33,33.47,0.6,0.56,0.22,0.26,0.28,0.3,0.26
Alexis Mac Allister,Midfielders,488,2019 Copa Libertadores,43.8,55.6,1.66,1.29,0.37,26.4,7.01,1.84,28.77,2.21,0.37,1.48,0.55,2.03,5.16,0.0,5.16,1.11,1.84,3.32,0.0,1.66,2.21,0.18,0.0,0.0,0.55,0.0,0.0,0.74,0.18,0.55,0.0,0.06,0.2,0.74,1.29,3.32,31.17,2.58,0.18,0.0,0.0,1.29,0.0,72.2,42.9,83.3,80.7,36.52,5.16,11.07,16.23,1.385,26.37,2.21,9.22,13.09,0.18,29.88,2.95,3.5,0.74,0.0,0.0,0.0,0.0,2.4,71.56,4.61,3.69,172.07,0.0,1.84,0.18,1.11,2.58,0.74,0.0,0.0,6.45,0.18,2.95,0.74,0.92,31.3,0.0,90.0,1.66,0.0,10.0,2.58,0.0,0.55,2.03,1.84,1.84,0.74,0.18,0.18,3.87,135.37,407.77,51.09,18.44,0.92,4.61,0.92,51.09,29.32,0.37,0.53,0.06,0.18,0.26,0.35,0.18
Alexis Mac Allister,Midfielders,550,2022 World Cup,27.8,57.1,2.13,0.82,0.16,19.0,6.55,2.13,38.29,2.13,0.0,0.49,0.98,0.0,0.16,0.0,0.0,1.31,0.65,1.15,0.0,0.16,2.13,0.0,0.0,0.0,0.33,0.0,0.0,0.33,0.16,0.33,0.05,0.14,0.25,0.0,0.49,1.31,43.2,1.15,0.16,0.05,0.0,0.0,0.0,88.3,69.2,90.8,90.7,43.36,2.13,12.44,26.51,1.145,38.29,1.47,11.29,24.05,0.16,40.58,0.0,1.96,0.98,0.0,0.0,0.0,0.0,3.11,99.0,3.93,4.42,89.67,0.0,0.0,0.0,0.0,2.62,0.0,0.0,0.0,2.62,0.16,1.15,0.0,0.65,57.1,0.0,44.4,0.65,0.16,22.2,1.47,0.16,0.49,0.82,0.65,1.47,0.0,0.0,0.33,1.96,190.31,535.75,54.33,21.93,1.8,5.89,0.16,54.33,27.33,0.0,0.26,0.1,0.11,0.1,0.15,0.11
Alexis Mac Allister,Midfielders,708,2019-2020 Superliga Argentina,28.6,31.3,1.27,0.51,0.13,23.3,5.97,1.53,30.51,2.42,0.13,1.4,0.38,4.19,5.97,0.25,6.74,1.02,0.64,2.03,0.0,1.02,3.31,0.13,0.0,0.0,0.13,0.13,0.0,0.38,0.13,0.25,-0.15,0.04,0.08,0.76,0.13,1.91,34.45,3.31,0.13,-0.15,0.0,3.18,0.0,70.1,45.8,77.5,82.1,41.69,7.5,12.97,17.03,1.08,29.24,3.43,10.04,13.98,0.51,36.1,2.42,3.43,1.14,0.0,0.0,0.0,0.0,1.91,76.65,4.19,4.83,169.96,0.0,0.89,0.0,0.51,2.16,0.64,0.13,0.0,4.32,0.13,3.05,0.64,1.53,50.0,0.0,42.9,1.14,0.38,57.1,1.27,0.38,0.51,0.38,0.51,2.67,0.0,0.13,1.53,1.4,182.67,513.43,57.08,22.12,1.91,5.97,0.76,57.08,29.62,0.13,0.42,0.09,0.28,0.11,0.15,0.28
Alexis Mac Allister,Midfielders,1115,2020-2021 Premier League,26.9,28.9,1.53,0.57,0.08,22.5,5.41,2.02,24.46,0.97,0.0,2.18,0.32,0.08,0.89,0.0,0.89,1.29,0.89,3.07,0.0,1.53,1.21,0.0,0.0,0.0,0.16,0.0,0.0,0.16,0.08,0.16,-0.02,0.04,0.33,0.0,0.73,1.21,31.96,2.26,0.08,-0.02,0.0,0.0,0.0,78.0,55.6,84.5,85.7,33.09,2.91,10.41,15.82,1.295,25.83,1.61,8.8,13.56,0.24,29.7,0.48,2.1,1.29,0.0,0.0,0.0,0.0,1.21,54.89,3.87,4.44,100.74,0.0,0.0,0.0,0.08,2.34,0.16,0.16,0.0,2.74,0.32,1.94,0.08,0.24,12.5,0.0,61.5,1.29,0.48,38.5,2.1,0.32,0.48,1.29,0.97,2.1,0.24,0.0,0.81,2.83,121.48,397.29,45.44,17.76,2.74,7.67,0.65,45.44,20.83,0.08,0.22,0.05,0.1,0.14,0.12,0.1
Alexis Mac Allister,Midfielders,1316,2017-2018 Superliga Argentina,51.5,19.4,1.09,1.16,0.41,25.6,6.98,1.3,48.69,2.33,0.21,1.71,0.82,1.57,2.94,0.14,4.72,2.74,0.41,2.12,0.0,1.37,1.64,0.07,0.0,0.14,0.27,0.07,0.0,0.55,0.14,0.55,-0.05,0.05,0.22,0.75,1.3,1.98,49.72,1.98,0.14,-0.05,0.0,0.55,0.0,75.7,56.6,79.5,85.3,54.98,9.3,20.38,22.77,1.095,41.65,5.27,16.21,19.42,0.55,46.5,3.01,6.84,1.23,0.0,0.0,0.0,0.07,2.19,110.04,9.44,4.51,221.51,0.0,0.82,0.07,0.34,2.67,0.34,0.41,0.0,4.65,0.14,3.01,0.41,0.62,20.5,0.0,70.7,1.98,1.03,29.3,1.64,0.07,0.68,0.89,1.16,2.8,0.21,0.14,0.82,2.94,236.76,757.27,67.57,19.49,1.3,5.81,0.75,67.57,43.56,0.14,0.37,0.06,0.18,0.14,0.18,0.18
Alexis Mac Allister,Midfielders,1412,2024-2025 Premier League,45.8,54.1,0.83,0.7,0.19,17.8,5.67,2.49,33.08,1.4,0.06,1.78,0.76,1.02,1.15,0.06,2.29,0.89,2.1,3.89,0.06,2.29,1.27,0.0,0.0,0.0,0.45,0.06,0.0,0.51,0.06,0.26,-0.03,0.06,0.14,0.45,0.7,1.53,51.63,1.02,0.06,-0.03,0.0,0.26,0.0,85.7,72.7,89.8,89.3,54.11,4.21,19.44,27.34,1.72,46.4,3.06,17.46,24.41,0.19,44.68,0.89,4.46,1.47,0.0,0.0,0.0,0.0,1.27,67.69,6.63,2.61,210.21,0.0,0.45,0.06,0.06,3.31,0.19,0.06,0.0,4.14,0.13,1.15,0.0,0.45,38.9,0.0,34.8,0.51,0.19,60.9,3.7,0.45,1.02,2.23,2.29,1.47,0.26,0.38,0.89,4.4,131.49,730.39,66.03,20.08,2.17,10.71,1.78,66.03,35.76,0.32,0.29,0.08,0.1,0.22,0.2,0.1
Alexis Mac Allister,Midfielders,2123,2021-2022 Premier League,51.1,42.6,0.98,1.02,0.08,22.0,6.32,1.57,30.48,1.61,0.08,1.65,0.93,1.95,2.8,0.08,3.31,0.98,1.23,2.88,0.0,1.27,1.65,0.08,0.0,0.0,0.08,0.04,0.0,0.21,0.21,0.3,-0.06,0.05,0.33,1.1,0.55,1.31,41.8,1.82,0.13,-0.04,0.17,0.64,0.0,80.5,58.6,88.6,86.9,45.19,5.64,15.69,20.05,1.125,36.37,3.31,13.9,17.42,0.08,36.2,0.93,4.41,1.06,0.13,0.0,0.08,0.0,1.27,63.67,5.81,2.8,176.23,0.0,0.42,0.13,0.3,2.42,0.13,0.13,0.0,3.52,0.3,2.42,0.17,0.38,15.8,0.0,50.0,0.89,0.38,50.0,2.76,0.51,0.98,1.27,1.7,1.78,0.17,0.13,0.89,3.31,137.27,610.88,57.99,21.62,2.08,9.41,1.74,57.87,27.64,0.17,0.25,0.07,0.17,0.11,0.08,0.27
Alexis Mac Allister,Midfielders,2599,2023-2024 Premier League,52.5,47.2,0.97,1.07,0.17,23.3,6.75,2.25,46.61,1.56,0.14,2.29,0.87,0.38,1.11,0.07,2.11,1.21,2.04,4.33,0.03,1.84,1.63,0.03,0.0,0.0,0.35,0.0,0.03,0.42,0.17,0.35,0.05,0.09,0.5,0.07,1.21,1.63,65.79,1.04,0.14,0.04,0.0,0.31,0.0,86.6,62.1,90.9,91.1,68.11,5.58,25.0,33.59,1.54,59.01,3.46,22.72,30.61,0.21,56.31,1.32,5.61,1.42,0.03,0.0,0.03,0.0,1.52,104.09,7.24,1.66,265.22,0.03,0.17,0.07,0.17,3.19,0.03,0.1,0.0,3.74,0.28,1.49,0.07,0.28,18.6,0.0,52.9,0.62,0.38,35.3,3.43,0.48,1.21,1.73,1.9,1.18,0.48,0.07,0.42,4.64,198.7,919.91,80.1,19.39,1.11,13.57,2.53,80.06,47.86,0.24,0.22,0.07,0.1,0.17,0.12,0.13
Alexis Mac Allister,Midfielders,2886,2022-2023 Premier League,61.0,47.9,0.5,0.78,0.06,22.5,6.64,0.81,41.13,2.31,0.25,1.15,0.31,0.37,0.9,0.03,1.62,1.12,1.06,2.21,0.03,1.09,1.78,0.0,0.0,0.0,0.22,0.0,0.03,0.25,0.31,0.37,-0.07,0.05,0.14,0.22,0.69,1.47,55.67,1.47,0.12,-0.1,0.0,0.12,0.03,86.0,68.2,90.5,91.1,57.51,4.62,20.36,29.0,1.045,49.46,3.15,18.43,26.41,0.22,51.27,1.09,4.71,1.03,0.19,0.0,0.19,0.0,2.15,95.8,5.43,2.4,195.19,0.0,0.22,0.06,0.12,2.37,0.25,0.28,0.0,3.31,0.06,2.49,0.25,0.87,35.0,0.0,58.3,1.31,0.34,29.2,2.18,0.25,0.69,1.25,1.22,2.25,0.47,0.16,0.65,2.87,191.32,777.63,68.05,20.08,1.96,11.44,1.5,67.86,37.23,0.25,0.36,0.09,0.23,0.14,0.13,0.38
Alexis Mac Allister,Midfielders,3604,"Last 365 Days Men's Big 5 Leagues, UCL, UEL",49.3,50.6,0.87,0.85,0.2,20.3,5.89,2.3,38.98,1.45,0.12,1.92,0.97,0.8,1.37,0.07,2.7,0.95,1.97,3.9,0.05,1.9,1.5,0.03,0.0,0.03,0.37,0.03,0.03,0.47,0.2,0.4,0.02,0.1,0.4,0.27,0.97,1.92,57.49,1.0,0.15,0.01,0.03,0.37,0.0,85.7,62.1,89.3,91.1,60.43,4.94,21.7,30.24,1.535,51.82,3.07,19.38,27.54,0.25,49.2,1.37,5.12,1.65,0.05,0.0,0.05,0.03,1.37,78.24,6.92,2.4,233.77,0.0,0.37,0.1,0.12,3.45,0.15,0.1,0.0,4.3,0.27,1.52,0.05,0.37,24.6,0.0,38.5,0.5,0.27,50.0,3.52,0.5,1.15,1.87,2.05,1.3,0.4,0.25,0.65,4.5,158.05,804.51,72.42,20.18,1.85,11.91,2.37,72.37,41.03,0.25,0.34,0.09,0.14,0.22,0.2,0.18
Alfie Devine,Midfielders,1271,2024-2025 Belgian Pro League,50.0,72.2,0.64,0.64,0.0,19.6,4.74,0.78,31.16,1.63,0.57,0.35,0.78,0.28,1.77,0.14,0.85,0.57,0.92,1.27,0.0,0.57,0.57,0.0,0.0,0.0,0.14,0.0,0.0,0.14,0.28,0.28,0.11,0.12,0.4,0.07,0.92,1.2,34.77,1.56,0.28,0.11,0.0,0.14,0.0,76.5,58.7,83.2,79.0,35.9,4.46,14.3,14.52,0.8500000000000001,27.47,2.62,11.9,11.47,0.28,28.68,0.28,3.47,0.78,0.0,0.0,0.0,0.07,1.84,78.32,5.31,5.03,131.99,0.0,0.0,0.07,0.21,2.62,0.14,0.07,0.0,3.12,0.0,2.34,0.0,0.71,30.3,0.0,41.4,0.85,0.14,55.2,1.35,0.21,0.28,0.85,0.78,2.05,0.0,0.28,1.13,2.27,198.34,477.12,45.67,19.76,3.68,6.44,1.06,45.67,20.46,0.14,0.25,0.07,0.17,0.12,0.09,0.18
Amadou Onana,Midfielders,194,2024-2025 Champions League,60.0,80.0,0.93,1.39,0.0,25.9,4.64,0.0,26.44,0.93,0.0,0.46,1.86,0.0,0.0,0.0,0.93,0.0,1.86,2.32,0.0,2.32,1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.46,0.37,0.33,0.5,0.0,0.46,0.46,33.87,0.0,0.46,0.37,0.0,0.0,0.0,93.4,100.0,93.9,94.7,35.26,1.86,15.31,17.63,0.0,32.94,1.86,14.38,16.7,0.46,28.76,0.93,2.32,0.0,0.0,0.0,0.0,0.0,0.46,83.04,2.78,0.46,121.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39,0.0,0.93,66.7,0.0,100.0,0.93,0.0,0.0,2.32,0.0,1.86,0.46,0.46,0.93,0.0,0.0,0.0,2.78,155.88,519.59,41.75,5.57,0.46,14.85,2.32,41.75,22.73,0.0,0.09,0.05,0.09,0.0,0.0,0.09
Amadou Onana,Midfielders,260,2021-2022 Champions League,60.0,80.0,2.08,3.12,0.0,19.6,5.54,0.69,22.15,1.38,0.0,0.35,1.04,0.0,0.0,0.0,0.35,0.69,1.38,1.73,0.0,0.35,1.04,0.0,0.0,0.0,0.35,0.0,0.0,0.35,0.0,0.0,-0.03,0.0,,0.0,0.0,1.73,34.27,1.73,0.0,-0.03,0.0,0.0,0.0,79.0,66.7,81.4,82.5,34.62,5.19,14.88,13.85,0.52,27.35,3.46,12.12,11.42,0.0,26.65,0.35,2.42,0.35,0.0,0.0,0.0,0.0,1.38,63.69,3.12,1.73,136.73,0.0,0.0,0.0,0.35,1.73,0.35,0.0,0.0,2.42,0.0,0.69,0.0,0.0,0.0,0.0,50.0,1.04,0.69,50.0,3.12,0.35,2.08,0.69,2.08,2.08,0.0,0.0,1.04,3.12,122.19,502.62,44.31,8.31,1.38,12.81,2.08,44.31,23.19,0.0,0.28,0.06,0.03,0.03,0.24,0.03
Amadou Onana,Midfielders,360,2024 UEFA Euro 2024,60.0,80.0,1.0,1.5,0.0,16.8,2.25,1.75,40.25,1.25,0.0,0.25,1.0,0.0,0.0,0.0,1.5,0.0,1.0,1.25,0.5,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,0.0,0.0,0.0,0.75,0.25,58.25,0.25,0.0,-0.03,0.0,0.0,0.0,90.0,66.7,93.2,92.8,60.0,3.75,25.75,27.75,0.875,54.0,2.5,24.0,25.75,0.25,48.75,1.5,4.0,0.75,0.0,0.0,0.0,0.0,1.0,92.75,4.25,0.25,160.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,1.25,0.25,0.75,0.0,0.25,33.3,0.0,100.0,0.75,0.0,0.0,2.0,0.25,0.75,1.0,1.5,0.75,0.25,0.0,0.0,2.75,185.5,857.0,67.0,11.25,0.75,16.75,1.75,67.0,39.25,0.0,0.03,0.04,0.03,0.03,0.0,0.03
Amadou Onana,Midfielders,998,2024-2025 Premier League,56.3,55.6,1.26,1.62,0.0,13.8,4.87,1.17,30.12,1.35,0.0,0.72,1.98,0.0,0.09,0.09,0.18,0.63,0.9,1.62,0.27,2.07,1.35,0.0,0.0,0.0,0.09,0.09,0.0,0.18,0.18,0.18,0.02,0.14,0.5,0.0,1.71,0.27,42.66,0.63,0.18,0.02,0.0,0.0,0.0,88.2,71.4,90.6,94.1,42.93,1.89,18.31,20.02,0.72,37.88,1.35,16.59,18.85,0.09,35.35,0.18,2.62,0.45,0.0,0.0,0.0,0.0,1.08,66.82,2.89,0.9,136.08,0.0,0.09,0.0,0.0,0.81,0.36,0.0,0.0,1.26,0.54,1.26,0.0,0.36,28.6,0.0,61.5,0.72,0.0,23.1,3.16,0.18,1.53,1.44,1.8,1.17,0.09,0.0,0.27,4.87,138.79,588.25,54.56,8.75,1.35,15.96,4.15,54.56,30.93,0.36,0.18,0.13,0.16,0.02,0.01,0.16
Amadou Onana,Midfielders,1359,2021-2022 Ligue 1,53.3,72.0,1.39,1.59,0.0,14.5,6.62,0.66,34.77,0.99,0.2,0.46,1.26,0.0,0.07,0.0,0.33,0.6,1.19,1.66,0.0,2.05,1.66,0.0,0.0,0.07,0.0,0.07,0.0,0.13,0.07,0.07,-0.11,0.07,0.17,0.0,1.99,0.99,40.73,1.19,0.07,-0.11,0.13,0.0,0.0,82.8,70.9,86.8,87.8,41.26,5.7,15.5,17.42,0.725,34.17,4.04,13.44,15.3,0.2,33.91,0.26,3.51,0.46,0.0,0.0,0.0,0.0,1.59,88.81,3.91,1.39,145.89,0.07,0.0,0.0,0.07,1.85,0.13,0.13,0.0,2.19,0.2,0.99,0.0,0.4,40.0,0.0,61.9,0.86,0.26,38.1,3.18,0.26,1.13,1.79,2.05,1.39,0.26,0.07,0.53,5.17,182.25,591.46,53.31,8.74,1.32,11.39,2.05,53.31,33.97,0.13,0.25,0.17,0.17,0.11,0.07,0.17
Amadou Onana,Midfielders,1507,2020-2021 2. Bundesliga,58.6,69.2,1.73,2.45,0.0,20.8,6.69,0.84,25.62,1.19,0.06,0.48,1.73,0.0,0.06,0.06,0.18,0.36,1.08,1.55,0.0,2.15,1.85,0.0,0.0,0.0,0.18,0.0,0.0,0.18,0.12,0.12,0.05,0.18,0.5,0.0,1.19,0.48,42.34,1.25,0.12,0.05,0.0,0.0,0.0,78.5,71.6,85.9,79.6,42.52,6.51,18.27,15.53,0.5700000000000001,33.38,4.66,15.71,12.36,0.0,32.43,0.18,3.05,0.24,0.0,0.0,0.0,0.0,1.13,71.07,4.54,0.84,153.07,0.06,0.0,0.0,0.0,1.43,0.0,0.06,0.06,1.49,0.36,0.66,0.0,0.24,36.4,0.0,85.0,1.02,0.48,15.0,3.05,0.24,0.72,2.09,1.73,1.19,0.12,0.0,0.18,4.24,141.54,645.77,53.33,7.05,1.08,13.26,2.63,53.33,33.8,0.48,0.12,0.1,0.07,0.05,0.05,0.07
Amadou Onana,Midfielders,1880,"Last 365 Days Men's Big 5 Leagues, UCL, UEL",65.5,55.3,0.91,1.72,0.0,17.7,5.36,1.1,29.87,1.34,0.1,0.81,1.82,0.0,0.05,0.05,0.43,0.57,1.01,1.82,0.14,1.82,1.53,0.0,0.05,0.0,0.05,0.05,0.0,0.14,0.19,0.19,0.07,0.14,0.5,0.0,1.48,0.53,44.19,0.67,0.19,0.07,0.0,0.0,0.0,87.3,73.4,90.7,91.7,44.95,3.06,17.95,21.35,0.595,39.26,2.25,16.28,19.58,0.34,36.72,0.29,3.93,0.43,0.0,0.0,0.0,0.0,0.86,67.74,3.54,0.91,160.99,0.0,0.05,0.05,0.05,1.15,0.19,0.0,0.0,1.48,0.48,1.34,0.0,0.38,28.6,0.0,71.4,0.72,0.29,19.0,3.16,0.14,1.58,1.44,1.58,1.01,0.1,0.0,0.19,4.64,144.0,629.66,56.25,10.58,1.24,15.03,3.64,56.25,31.45,0.34,0.14,0.09,0.12,0.03,0.02,0.12
