Player,Versus,BasedOnMinutes,scouting_period,Per90_Average Pass Length,Per90_Avg. Distance of Def. Actions,Per90_Avg. Length of Goal Kicks,Per90_Clean Sheet Percentage,Per90_Clean Sheets,Per90_Corner Kick Goals Against,Per90_Crosses Faced,Per90_Crosses Stopped,Per90_Crosses Stopped %,Per90_Def. Actions Outside Pen. Area,Per90_Draws,Per90_Free Kick Goals Against,Per90_Goal Kicks,Per90_Goals Against,Per90_Launch %,Per90_Launch% (Goal Kicks),Per90_Losses,Per90_Own Goals Scored Against Goalkeeper,Per90_PSxG-GA,Per90_PSxG/SoT,Per90_Pass Completion Percentage (Launched),Per90_Passes Attempted (GK),Per90_Passes Attempted (Launched),Per90_Passes Completed (Launched),Per90_Penalty Kicks Allowed,Per90_Penalty Kicks Attempted,Per90_Penalty Kicks Missed,Per90_Penalty Kicks Saved,Per90_Post-Shot Expected Goals,Per90_Save Percentage,Per90_Save% (Penalty Kicks),Per90_Saves,Per90_Shots on Target Against,Per90_Throws Attempted,Per90_Wins,Percentile_Average Pass Length,Percentile_Avg. Distance of Def. Actions,Percentile_Avg. Length of Goal Kicks,Percentile_Clean Sheet Percentage,Percentile_Clean Sheets,Percentile_Corner Kick Goals Against,Percentile_Crosses Faced,Percentile_Crosses Stopped,Percentile_Crosses Stopped %,Percentile_Def. Actions Outside Pen. Area,Percentile_Draws,Percentile_Free Kick Goals Against,Percentile_Goal Kicks,Percentile_Goals Against,Percentile_Launch %,Percentile_Launch% (Goal Kicks),Percentile_Losses,Percentile_Own Goals Scored Against Goalkeeper,Percentile_PSxG-GA,Percentile_PSxG/SoT,Percentile_Pass Completion Percentage (Launched),Percentile_Passes Attempted (GK),Percentile_Passes Attempted (Launched),Percentile_Passes Completed (Launched),Percentile_Penalty Kicks Allowed,Percentile_Penalty Kicks Attempted,Percentile_Penalty Kicks Missed,Percentile_Penalty Kicks Saved,Percentile_Post-Shot Expected Goals,Percentile_Save Percentage,Percentile_Save% (Penalty Kicks),Percentile_Saves,Percentile_Shots on Target Against,Percentile_Throws Attempted,Percentile_Wins
Alex McCarthy,Goalkeepers,2250,2018-2019 Premier League,42.8,11.6,57.6,16.0,0.16,0.16,15.0,0.6,4.0,0.68,0.32,0.0,7.56,1.76,60.3,84.1,0.48,0.12,-0.15,0.3,31.1,19.12,17.88,5.56,0.08,0.08,0.0,0.0,1.49,64.7,0.0,3.12,4.76,3.28,0.2,69.0,7.0,61.0,9.0,13.0,54.0,57.0,65.0,57.0,31.0,94.0,80.0,20.0,24.0,69.0,57.0,65.0,9.0,35.0,76.0,7.0,9.0,43.0,31.0,69.0,20.0,44.0,30.0,28.0,20.0,30.0,57.0,72.0,39.0,17.0
Alex McCarthy,Goalkeepers,2520,2019-2020 Premier League,41.6,12.8,56.6,25.0,0.25,0.14,15.68,0.89,5.7,0.96,0.18,0.0,6.36,1.25,59.1,83.1,0.36,0.04,0.11,0.32,36.2,22.96,18.86,6.82,0.04,0.07,0.0,0.04,1.33,69.9,50.0,2.79,4.04,2.71,0.46,73.0,38.0,70.0,59.0,59.0,52.0,66.0,91.0,88.0,63.0,30.0,77.0,23.0,63.0,73.0,73.0,45.0,52.0,73.0,86.0,55.0,45.0,73.0,73.0,73.0,30.0,45.0,73.0,48.0,52.0,86.0,45.0,38.0,5.0,70.0
Alex McCarthy,Goalkeepers,2700,2020-2021 Premier League,32.0,15.6,41.1,23.3,0.23,0.07,12.17,0.77,6.3,1.03,0.23,0.03,5.7,1.9,37.1,59.1,0.5,0.03,-0.32,0.28,25.1,30.0,14.5,3.63,0.2,0.2,0.0,0.0,1.55,65.3,0.0,3.03,4.9,4.37,0.27,40.0,73.0,54.0,25.0,25.0,79.0,25.0,79.0,87.0,71.0,56.0,17.0,17.0,6.0,52.0,63.0,83.0,52.0,6.0,81.0,10.0,83.0,60.0,37.0,17.0,67.0,38.0,27.0,6.0,10.0,27.0,63.0,83.0,37.0,21.0
Alex Meret,Goalkeepers,450,2020-2021 Europa League,21.1,19.0,18.5,20.0,0.2,0.0,9.0,0.2,2.2,1.4,0.0,0.0,4.2,1.0,4.0,0.0,0.4,0.0,-0.14,0.31,75.0,20.0,0.8,0.6,0.0,0.0,0.0,0.0,0.86,64.3,,1.8,2.8,2.4,0.6,1.0,79.0,1.0,42.0,42.0,74.0,17.0,34.0,44.0,68.0,22.0,56.0,4.0,76.0,1.0,1.0,49.0,60.0,41.0,45.0,99.0,16.0,1.0,2.0,74.0,20.0,47.0,44.0,88.0,40.0,,20.0,16.0,8.0,82.0
Alex Meret,Goalkeepers,540,2018-2019 Europa League,28.4,11.4,44.1,33.3,0.33,0.0,11.83,1.0,8.5,0.5,0.0,0.17,7.67,1.17,19.0,56.5,0.5,0.17,0.48,0.31,18.9,23.67,8.83,1.67,0.17,0.17,0.0,0.0,1.48,76.9,0.0,3.33,4.33,3.67,0.5,9.0,22.0,27.0,61.0,61.0,79.0,34.0,94.0,98.0,28.0,15.0,10.0,38.0,68.0,4.0,27.0,64.0,16.0,95.0,57.0,1.0,44.0,12.0,1.0,27.0,67.0,49.0,44.0,31.0,86.0,44.0,74.0,59.0,41.0,72.0
Alex Meret,Goalkeepers,540,2019-2020 Champions League,28.4,10.7,37.7,50.0,0.5,0.33,18.33,0.83,4.5,0.5,0.5,0.0,11.0,0.67,25.0,54.5,0.0,0.0,0.32,0.2,52.3,19.33,10.83,5.67,0.33,0.33,0.0,0.0,0.98,89.5,0.0,2.5,3.17,2.5,0.5,21.0,18.0,38.0,88.0,88.0,13.0,84.0,83.0,52.0,34.0,94.0,51.0,88.0,96.0,23.0,62.0,6.0,60.0,67.0,6.0,87.0,16.0,45.0,65.0,18.0,77.0,45.0,44.0,91.0,94.0,44.0,28.0,16.0,2.0,68.0
Alex Meret,Goalkeepers,619,2021-2022 Serie A,25.1,14.6,26.5,33.3,0.29,0.0,12.94,0.44,3.4,0.73,0.15,0.0,5.23,0.87,12.5,25.0,0.15,0.0,0.0,0.22,44.8,23.26,4.22,1.89,0.0,0.0,0.0,0.0,0.93,76.9,,3.34,4.22,6.54,0.73,2.0,71.0,10.0,73.0,66.0,94.0,40.0,27.0,24.0,47.0,15.0,68.0,18.0,85.0,2.0,11.0,8.0,82.0,56.0,13.0,79.0,24.0,2.0,5.0,97.0,3.0,39.0,24.0,85.0,82.0,,69.0,53.0,92.0,98.0
Alex Meret,Goalkeepers,630,2021-2022 Europa League,23.9,17.2,27.5,14.3,0.14,0.29,11.14,0.0,0.0,1.0,0.14,0.0,8.86,1.86,12.9,25.8,0.43,0.0,-0.5,0.31,38.2,20.0,4.86,1.86,0.29,0.29,0.0,0.0,1.36,54.2,0.0,1.57,3.43,3.57,0.43,5.0,70.0,13.0,28.0,28.0,21.0,33.0,8.0,8.0,48.0,26.0,51.0,71.0,17.0,3.0,17.0,53.0,60.0,3.0,62.0,58.0,8.0,3.0,11.0,21.0,73.0,49.0,40.0,51.0,7.0,40.0,3.0,29.0,25.0,64.0
Alex Meret,Goalkeepers,720,2023-2024 Champions League,26.4,14.9,31.9,25.0,0.25,0.0,15.38,0.38,2.4,1.13,0.25,0.0,8.13,1.63,12.6,32.3,0.38,0.13,-0.13,0.25,47.8,24.88,5.75,2.75,0.0,0.0,0.0,0.0,1.38,71.1,,4.13,5.63,4.75,0.38,22.0,60.0,29.0,68.0,68.0,83.0,86.0,46.0,32.0,63.0,63.0,58.0,81.0,51.0,14.0,35.0,45.0,21.0,33.0,23.0,83.0,17.0,17.0,22.0,74.0,22.0,46.0,44.0,60.0,56.0,,83.0,74.0,68.0,51.0
Alex Meret,Goalkeepers,900,2022-2023 Champions League,24.8,13.6,21.0,40.0,0.4,0.2,12.9,0.7,5.4,1.1,0.1,0.0,7.0,0.8,15.5,12.9,0.2,0.0,0.34,0.33,44.7,24.5,4.7,2.1,0.1,0.2,0.0,0.1,1.14,76.7,50.0,2.1,3.0,4.8,0.7,8.0,43.0,10.0,63.0,64.0,42.0,50.0,64.0,50.0,60.0,33.0,53.0,71.0,83.0,10.0,17.0,26.0,58.0,71.0,69.0,73.0,40.0,13.0,17.0,45.0,55.0,47.0,79.0,76.0,59.0,65.0,17.0,12.0,71.0,93.0
Alex Meret,Goalkeepers,1151,2018-2019 Serie A,28.8,12.9,40.3,41.7,0.39,0.08,14.86,0.16,1.1,0.63,0.08,0.0,7.74,0.7,21.0,47.5,0.23,0.0,0.08,0.17,29.0,19.7,7.82,2.27,0.16,0.16,0.0,0.0,0.78,85.4,0.0,3.05,3.75,3.28,0.7,12.0,45.0,32.0,85.0,78.0,88.0,38.0,2.0,2.0,48.0,2.0,72.0,32.0,95.0,7.0,32.0,28.0,80.0,65.0,2.0,5.0,22.0,2.0,2.0,25.0,58.0,40.0,30.0,98.0,98.0,30.0,55.0,28.0,12.0,95.0
Alex Meret,Goalkeepers,1158,2017-2018 Serie A,40.3,10.7,50.3,33.3,0.31,0.16,16.38,0.23,1.4,0.0,0.54,0.0,10.17,1.24,54.2,79.4,0.31,0.16,0.43,0.26,37.7,20.5,19.18,7.22,0.23,0.39,0.0,0.16,1.52,78.3,40.0,3.42,4.66,2.33,0.16,83.0,13.0,72.0,72.0,65.0,43.0,61.0,17.0,13.0,2.0,98.0,83.0,87.0,57.0,91.0,76.0,39.0,6.0,98.0,30.0,20.0,17.0,76.0,69.0,17.0,94.0,37.0,94.0,28.0,91.0,74.0,76.0,65.0,2.0,9.0
Alex Meret,Goalkeepers,1951,2019-2020 Serie A,25.5,14.3,22.9,14.3,0.14,0.09,11.12,0.18,1.7,0.69,0.23,0.0,6.41,1.52,17.2,16.5,0.32,0.05,-0.2,0.27,30.1,21.5,4.75,1.43,0.23,0.28,0.0,0.05,1.28,66.7,16.7,2.35,3.87,3.97,0.42,8.0,71.0,11.0,27.0,27.0,69.0,8.0,5.0,11.0,50.0,60.0,79.0,15.0,44.0,11.0,8.0,44.0,44.0,24.0,76.0,8.0,40.0,8.0,5.0,34.0,73.0,35.0,76.0,69.0,15.0,69.0,15.0,24.0,27.0,63.0
Alex Meret,Goalkeepers,1980,2020-2021 Serie A,24.9,13.1,23.3,27.3,0.27,0.14,10.95,0.36,3.3,0.59,0.23,0.05,4.23,1.32,12.2,16.1,0.18,0.05,-0.08,0.31,45.5,23.18,3.5,1.59,0.09,0.09,0.0,0.0,1.19,66.7,0.0,2.41,3.68,4.36,0.59,2.0,22.0,9.0,67.0,67.0,60.0,22.0,40.0,50.0,22.0,47.0,26.0,9.0,71.0,2.0,12.0,16.0,29.0,43.0,72.0,79.0,26.0,2.0,2.0,84.0,9.0,45.0,28.0,67.0,28.0,28.0,29.0,26.0,33.0,78.0
Alex Meret,Goalkeepers,2015,2024-2025 Serie A,27.5,15.8,32.4,40.9,0.4,0.0,11.43,0.76,6.6,1.16,0.22,0.0,5.49,0.89,15.7,27.6,0.18,0.04,0.04,0.28,41.5,28.18,6.03,2.5,0.04,0.13,0.04,0.04,0.89,70.8,50.0,2.01,2.9,3.53,0.63,9.0,91.0,12.0,84.0,84.0,95.0,26.0,53.0,71.0,84.0,29.0,59.0,67.0,88.0,2.0,16.0,19.0,43.0,67.0,50.0,74.0,36.0,2.0,9.0,67.0,47.0,95.0,74.0,84.0,53.0,78.0,19.0,9.0,47.0,95.0
Alex Meret,Goalkeepers,2773,2023-2024 Serie A,27.9,15.4,29.5,16.7,0.16,0.16,10.84,0.29,2.7,0.94,0.42,0.03,4.45,1.3,18.2,22.6,0.26,0.0,-0.1,0.33,32.2,25.12,5.65,1.82,0.06,0.1,0.0,0.06,1.23,62.4,33.3,2.01,3.38,3.89,0.32,14.0,81.0,8.0,23.0,23.0,33.0,11.0,11.0,20.0,70.0,92.0,17.0,8.0,42.0,11.0,2.0,27.0,78.0,45.0,88.0,30.0,36.0,2.0,2.0,73.0,17.0,36.0,86.0,42.0,17.0,77.0,2.0,20.0,45.0,48.0
Alex Meret,Goalkeepers,3060,2022-2023 Serie A,26.1,17.0,26.9,47.1,0.47,0.03,9.85,0.32,3.3,1.15,0.15,0.0,5.82,0.71,14.3,20.2,0.09,0.0,0.03,0.25,38.6,21.56,4.26,1.65,0.03,0.06,0.0,0.03,0.74,74.7,50.0,1.94,2.68,3.56,0.76,5.0,92.0,5.0,85.0,85.0,92.0,8.0,8.0,22.0,78.0,15.0,70.0,25.0,92.0,2.0,5.0,5.0,78.0,68.0,40.0,58.0,5.0,2.0,2.0,85.0,15.0,42.0,68.0,92.0,78.0,92.0,12.0,5.0,12.0,95.0
Alex Meret,Goalkeepers,3275,"Last 365 Days Men's Big 5 Leagues, UCL, UEL",27.6,14.8,30.8,27.8,0.27,0.08,10.58,0.69,6.5,0.96,0.33,0.03,5.03,1.15,16.5,24.0,0.22,0.03,-0.02,0.31,38.7,27.7,5.83,2.25,0.06,0.14,0.03,0.06,1.1,66.4,50.0,2.09,3.27,3.85,0.47,13.0,70.0,8.0,57.0,57.0,84.0,12.0,31.0,60.0,48.0,83.0,37.0,37.0,72.0,8.0,4.0,23.0,65.0,35.0,74.0,78.0,39.0,3.0,6.0,80.0,49.0,87.0,82.0,79.0,21.0,87.0,6.0,8.0,31.0,66.0
Alexander Meyer,Goalkeepers,405,2022-2023 Champions League,29.4,20.6,34.7,25.0,0.22,0.22,16.22,0.89,5.5,2.0,0.0,0.0,9.78,1.11,26.1,34.1,0.44,0.0,0.11,0.27,45.5,34.0,12.22,5.56,0.22,0.22,0.0,0.0,1.22,76.5,0.0,2.67,3.78,3.78,0.44,41.0,91.0,48.0,45.0,43.0,36.0,92.0,76.0,56.0,92.0,15.0,53.0,92.0,59.0,49.0,43.0,56.0,58.0,43.0,34.0,76.0,83.0,66.0,78.0,31.0,59.0,47.0,38.0,69.0,56.0,38.0,34.0,31.0,22.0,53.0
Alexander Meyer,Goalkeepers,540,"Last 365 Days Men's Big 5 Leagues, UCL, UEL",29.6,15.4,52.5,33.3,0.33,0.0,12.33,1.0,8.1,1.33,0.0,0.0,2.83,1.33,25.2,64.7,0.33,0.0,0.07,0.35,27.8,40.33,12.0,3.33,0.0,0.0,0.0,0.0,1.4,68.0,,2.83,4.17,2.67,0.67,31.0,79.0,88.0,74.0,75.0,99.0,30.0,75.0,79.0,75.0,1.0,71.0,4.0,58.0,28.0,70.0,46.0,85.0,67.0,95.0,13.0,98.0,45.0,29.0,97.0,2.0,42.0,26.0,40.0,32.0,,42.0,39.0,3.0,93.0
Alexander Meyer,Goalkeepers,630,2022-2023 Bundesliga,27.3,19.8,35.0,14.3,0.14,0.29,13.0,1.14,8.8,2.57,0.29,0.0,6.29,1.71,16.2,34.1,0.29,0.0,-0.59,0.25,40.0,39.71,8.57,3.43,0.0,0.0,0.0,0.0,1.13,62.5,,2.86,4.57,5.0,0.43,17.0,94.0,28.0,28.0,28.0,17.0,39.0,80.0,83.0,94.0,61.0,72.0,31.0,39.0,9.0,28.0,28.0,74.0,2.0,9.0,61.0,83.0,13.0,20.0,96.0,4.0,37.0,33.0,91.0,20.0,,46.0,54.0,61.0,76.0
Alexander Meyer,Goalkeepers,695,2023-2024 Bundesliga,28.3,14.5,42.1,42.9,0.39,0.0,13.86,1.04,7.5,0.91,0.13,0.0,4.01,1.17,20.1,45.2,0.26,0.13,-0.03,0.3,33.3,43.25,10.49,3.5,0.0,0.0,0.0,0.0,1.01,66.7,,2.46,3.5,3.76,0.52,27.0,38.0,56.0,94.0,94.0,98.0,44.0,81.0,71.0,27.0,19.0,69.0,6.0,85.0,19.0,52.0,23.0,2.0,48.0,65.0,15.0,94.0,31.0,27.0,92.0,6.0,40.0,29.0,90.0,44.0,,19.0,15.0,15.0,73.0
Alexander Nübel,Goalkeepers,180,2018-2019 Champions League,37.4,13.0,46.7,100.0,1.0,0.0,7.0,1.0,14.3,1.0,0.5,0.0,7.0,0.0,40.5,64.3,0.0,0.0,0.25,0.27,37.5,18.5,12.0,4.5,0.0,0.0,0.0,0.0,0.25,100.0,,1.0,1.0,3.5,0.5,60.0,47.0,53.0,97.0,97.0,82.0,4.0,90.0,99.0,69.0,87.0,63.0,35.0,97.0,45.0,60.0,4.0,56.0,64.0,36.0,29.0,17.0,27.0,31.0,78.0,22.0,47.0,42.0,99.0,97.0,,1.0,1.0,17.0,69.0
Alexander Nübel,Goalkeepers,180,2020-2021 Champions League,24.3,19.4,21.7,0.0,0.0,0.0,9.5,0.0,0.0,1.5,0.5,0.0,6.5,1.0,14.7,7.7,0.0,0.0,0.1,0.45,36.4,34.0,5.5,2.0,0.0,0.0,0.0,0.0,1.1,60.0,,1.5,2.5,5.5,0.5,9.0,84.0,6.0,18.0,18.0,74.0,30.0,9.0,9.0,76.0,90.0,60.0,51.0,79.0,9.0,5.0,6.0,65.0,52.0,99.0,38.0,74.0,9.0,10.0,84.0,16.0,48.0,49.0,84.0,13.0,,10.0,10.0,73.0,67.0
Alexander Nübel,Goalkeepers,630,2021-2022 Europa League,34.2,18.7,43.7,28.6,0.29,0.14,10.29,0.29,2.8,1.29,0.43,0.0,10.29,0.86,34.0,54.2,0.14,0.0,-0.04,0.27,23.0,34.86,17.43,4.0,0.0,0.0,0.0,0.0,0.81,71.4,,2.14,3.0,4.71,0.43,53.0,79.0,73.0,56.0,56.0,47.0,25.0,31.0,31.0,63.0,71.0,51.0,91.0,81.0,45.0,63.0,13.0,60.0,35.0,36.0,13.0,81.0,75.0,44.0,77.0,19.0,49.0,40.0,93.0,50.0,,29.0,15.0,55.0,64.0
Alexander Nübel,Goalkeepers,630,2024-2025 Champions League,28.0,13.2,31.3,14.3,0.14,0.29,8.57,0.71,8.3,0.43,0.14,0.14,2.43,1.86,24.2,35.3,0.43,0.0,-0.73,0.33,38.6,37.71,10.0,3.86,0.0,0.0,0.0,0.0,1.13,50.0,,1.86,3.71,3.57,0.43,36.0,57.0,22.0,42.0,42.0,26.0,16.0,50.0,70.0,25.0,67.0,6.0,5.0,30.0,45.0,38.0,57.0,62.0,9.0,68.0,74.0,89.0,53.0,64.0,77.0,19.0,46.0,38.0,72.0,14.0,,13.0,24.0,38.0,43.0
Alexander Nübel,Goalkeepers,750,2022-2023 Europa League,31.5,16.9,41.3,12.5,0.13,0.25,8.5,0.63,7.4,1.5,0.13,0.13,8.38,1.63,32.2,49.3,0.38,0.13,0.05,0.29,45.5,25.63,12.38,5.63,0.13,0.13,0.0,0.0,1.55,70.0,0.0,3.5,5.0,5.13,0.5,25.0,83.0,51.0,36.0,36.0,29.0,15.0,57.0,76.0,84.0,34.0,7.0,67.0,38.0,38.0,49.0,47.0,22.0,59.0,60.0,89.0,41.0,39.0,69.0,49.0,49.0,49.0,46.0,36.0,47.0,46.0,67.0,64.0,69.0,69.0
Alexander Nübel,Goalkeepers,1588,2018-2019 Bundesliga,36.7,13.6,53.3,23.5,0.23,0.0,12.98,0.62,4.8,0.62,0.34,0.0,7.59,1.64,43.9,78.4,0.45,0.0,-0.02,0.32,41.2,21.82,15.53,6.4,0.17,0.23,0.0,0.06,1.69,66.7,25.0,3.0,4.7,3.17,0.23,60.0,23.0,65.0,60.0,60.0,96.0,23.0,65.0,69.0,19.0,77.0,85.0,40.0,35.0,73.0,73.0,65.0,75.0,65.0,85.0,56.0,6.0,48.0,52.0,19.0,94.0,33.0,90.0,23.0,23.0,77.0,27.0,40.0,2.0,27.0
Alexander Nübel,Goalkeepers,2160,2024-2025 Bundesliga,30.9,16.6,34.9,16.7,0.17,0.21,11.83,0.46,3.9,1.46,0.25,0.04,3.21,1.54,30.2,35.1,0.33,0.0,-0.19,0.3,39.7,35.92,11.96,4.75,0.08,0.13,0.0,0.04,1.35,65.7,33.3,2.67,4.25,4.29,0.42,36.0,93.0,12.0,33.0,33.0,26.0,12.0,26.0,21.0,83.0,52.0,45.0,7.0,50.0,36.0,12.0,40.0,79.0,21.0,26.0,74.0,74.0,40.0,40.0,62.0,33.0,48.0,57.0,79.0,50.0,60.0,26.0,36.0,40.0,64.0
Alexander Nübel,Goalkeepers,2315,2019-2020 Bundesliga,33.8,13.8,45.0,20.0,0.19,0.19,13.18,0.86,6.5,0.89,0.35,0.04,8.05,1.56,34.8,57.5,0.35,0.08,-0.09,0.28,33.5,30.75,15.32,5.13,0.16,0.16,0.0,0.0,1.39,69.0,0.0,3.11,4.59,4.24,0.31,40.0,37.0,54.0,52.0,52.0,40.0,37.0,79.0,94.0,29.0,83.0,25.0,48.0,60.0,40.0,63.0,37.0,25.0,48.0,19.0,21.0,48.0,44.0,25.0,25.0,67.0,48.0,29.0,79.0,56.0,29.0,40.0,25.0,33.0,48.0
Alexander Nübel,Goalkeepers,2700,2023-2024 Bundesliga,28.7,17.3,32.7,36.7,0.37,0.17,11.37,1.0,8.8,1.9,0.1,0.0,3.73,1.2,23.1,32.1,0.23,0.1,-0.07,0.27,43.3,36.77,9.7,4.2,0.1,0.1,0.0,0.0,1.03,69.2,0.0,2.47,3.57,4.4,0.67,31.0,81.0,23.0,85.0,85.0,52.0,19.0,71.0,85.0,90.0,10.0,69.0,2.0,81.0,31.0,27.0,19.0,10.0,44.0,25.0,90.0,73.0,23.0,44.0,50.0,31.0,40.0,29.0,85.0,60.0,29.0,23.0,19.0,35.0,85.0
Alexander Nübel,Goalkeepers,3420,2021-2022 Ligue 1,32.5,17.1,42.5,28.9,0.29,0.13,11.24,0.61,5.4,1.21,0.24,0.0,7.37,1.05,31.9,52.5,0.24,0.08,0.12,0.24,38.6,22.08,10.92,4.21,0.21,0.24,0.03,0.0,1.09,77.3,0.0,2.74,3.71,4.55,0.53,43.0,81.0,51.0,62.0,65.0,63.0,10.0,34.0,54.0,54.0,32.0,71.0,37.0,84.0,34.0,46.0,13.0,28.0,93.0,10.0,65.0,51.0,31.0,49.0,19.0,84.0,94.0,38.0,72.0,93.0,38.0,46.0,28.0,40.0,81.0
Alexander Nübel,Goalkeepers,3420,2022-2023 Ligue 1,32.8,12.7,45.6,23.7,0.24,0.11,11.95,0.95,7.9,0.87,0.21,0.03,7.0,1.53,32.2,61.3,0.29,0.08,-0.14,0.24,42.5,23.03,11.71,4.97,0.13,0.13,0.0,0.0,1.3,72.8,0.0,3.68,5.13,5.34,0.5,48.0,52.0,78.0,57.0,57.0,80.0,28.0,65.0,82.0,58.0,43.0,40.0,62.0,38.0,45.0,78.0,25.0,33.0,28.0,15.0,88.0,28.0,48.0,75.0,55.0,32.0,42.0,30.0,68.0,58.0,32.0,85.0,85.0,78.0,72.0
Alexander Nübel,Goalkeepers,3600,"Last 365 Days Men's Big 5 Leagues, UCL, UEL",29.6,15.8,34.6,25.0,0.25,0.18,11.13,0.53,4.7,1.23,0.23,0.05,2.93,1.45,26.3,33.3,0.3,0.03,-0.18,0.29,39.1,36.88,10.68,4.18,0.1,0.13,0.0,0.03,1.25,66.3,20.0,2.55,4.0,4.08,0.48,31.0,85.0,16.0,50.0,50.0,28.0,17.0,12.0,20.0,68.0,34.0,22.0,5.0,41.0,31.0,13.0,38.0,67.0,13.0,47.0,78.0,91.0,36.0,49.0,56.0,40.0,42.0,59.0,63.0,20.0,66.0,24.0,31.0,40.0,67.0
Alexander Schwolow,Goalkeepers,450,2024-2025 Bundesliga,29.9,15.0,42.3,0.0,0.0,0.0,13.6,0.0,0.0,0.8,0.0,0.0,5.2,2.4,29.3,53.8,0.8,0.0,-0.76,0.32,47.2,26.6,10.6,5.0,0.2,0.2,0.0,0.0,1.64,54.2,0.0,2.4,4.8,4.6,0.2,26.0,74.0,45.0,5.0,5.0,95.0,40.0,2.0,2.0,31.0,2.0,74.0,60.0,7.0,31.0,50.0,98.0,79.0,2.0,48.0,88.0,17.0,21.0,45.0,17.0,74.0,48.0,26.0,45.0,2.0,26.0,7.0,55.0,64.0,19.0
Alexander Schwolow,Goalkeepers,450,"Last 365 Days Men's Big 5 Leagues, UCL, UEL",29.9,15.0,42.3,0.0,0.0,0.0,13.6,0.0,0.0,0.8,0.0,0.0,5.2,2.4,29.3,53.8,0.8,0.0,-0.76,0.32,47.2,26.6,10.6,5.0,0.2,0.2,0.0,0.0,1.64,54.2,0.0,2.4,4.8,4.6,0.2,31.0,70.0,47.0,1.0,1.0,99.0,49.0,1.0,1.0,32.0,1.0,71.0,41.0,1.0,40.0,49.0,99.0,85.0,1.0,83.0,99.0,32.0,33.0,64.0,12.0,75.0,42.0,26.0,18.0,1.0,26.0,15.0,75.0,71.0,10.0
Alexander Schwolow,Goalkeepers,2035,2022-2023 Bundesliga,38.4,15.0,55.2,9.1,0.09,0.27,14.2,0.31,2.2,1.02,0.18,0.04,7.7,2.57,46.4,73.0,0.62,0.0,-0.54,0.31,40.8,29.9,19.5,7.96,0.18,0.18,0.0,0.0,2.03,60.9,0.0,3.54,6.1,3.49,0.18,91.0,41.0,93.0,17.0,13.0,20.0,54.0,2.0,2.0,31.0,28.0,24.0,83.0,2.0,87.0,87.0,98.0,74.0,6.0,78.0,67.0,28.0,76.0,76.0,24.0,61.0,37.0,33.0,9.0,2.0,33.0,80.0,98.0,9.0,13.0
Alexander Schwolow,Goalkeepers,2091,2019-2020 Bundesliga,34.3,12.9,55.1,17.4,0.17,0.22,16.39,0.56,3.4,0.6,0.26,0.0,10.71,1.38,34.4,71.9,0.39,0.0,0.02,0.25,35.7,31.23,18.46,6.58,0.13,0.13,0.0,0.0,1.37,75.4,0.0,3.7,5.08,5.16,0.39,44.0,19.0,94.0,33.0,33.0,29.0,83.0,48.0,35.0,2.0,67.0,73.0,94.0,71.0,37.0,90.0,48.0,79.0,60.0,4.0,40.0,56.0,79.0,67.0,33.0,56.0,48.0,29.0,83.0,87.0,29.0,79.0,60.0,60.0,60.0
Alexander Schwolow,Goalkeepers,2175,2021-2022 Bundesliga,33.0,15.0,48.2,16.7,0.17,0.25,16.72,0.7,4.2,1.32,0.21,0.04,8.44,2.11,32.9,63.2,0.54,0.0,-0.36,0.31,37.8,25.7,13.78,5.21,0.21,0.21,0.0,0.0,1.75,62.6,0.0,2.98,5.09,5.17,0.29,46.0,30.0,78.0,30.0,26.0,26.0,94.0,58.0,38.0,38.0,38.0,26.0,90.0,10.0,50.0,78.0,82.0,88.0,10.0,66.0,62.0,6.0,54.0,54.0,18.0,78.0,42.0,36.0,14.0,14.0,36.0,50.0,74.0,78.0,30.0
Alexander Schwolow,Goalkeepers,2340,2020-2021 Bundesliga,31.2,14.5,42.9,30.8,0.31,0.08,14.35,0.38,2.7,0.73,0.38,0.04,8.46,1.5,25.3,50.9,0.38,0.0,0.0,0.31,43.8,26.77,11.08,4.85,0.23,0.23,0.0,0.0,1.5,69.4,0.0,2.65,4.15,4.92,0.23,40.0,33.0,64.0,79.0,79.0,74.0,69.0,26.0,26.0,21.0,93.0,12.0,69.0,60.0,26.0,60.0,45.0,86.0,69.0,86.0,74.0,21.0,31.0,50.0,7.0,74.0,38.0,17.0,40.0,60.0,17.0,36.0,31.0,36.0,17.0
Alexander Schwolow,Goalkeepers,2906,2017-2018 Bundesliga,40.8,14.2,63.1,28.1,0.28,0.22,16.38,0.87,5.3,0.68,0.34,0.03,9.51,1.64,49.1,87.3,0.43,0.12,-0.24,0.25,40.2,32.24,24.13,9.69,0.12,0.15,0.03,0.0,1.28,67.5,0.0,3.16,4.68,3.81,0.25,83.0,60.0,98.0,62.0,60.0,36.0,83.0,36.0,21.0,26.0,88.0,45.0,98.0,12.0,79.0,88.0,74.0,2.0,12.0,24.0,64.0,83.0,88.0,98.0,40.0,60.0,79.0,29.0,55.0,17.0,29.0,64.0,69.0,26.0,26.0
